Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A05008	We should legalize polygamy	in favor of	Polygamy is a part of certain religions and should be respected under the first amendment.	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	Should we legalize polygamy	0.610662741648967	0.42077299737567625	no one should have to share their partner with other people if they don't want to and polygamy would make this the case.	65.0
A05009	We should ban naturopathy	in favor of	naturopathy may have no scientific evidence.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	Should we ban naturopathy	0.5619804222503995	0.14405041854035933	people sometimes don't get medical treatment that can cause further illness or harm.	66.0
A05010	The use of public defenders should be mandatory	against	a person accused of a crime should have the right to pick their own defense, whether that is to pick the defender they think will be most capable or that they find makes them more comfortable.	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should the use of public defenders be mandatory	0.5636646208223235	0.24460918162098488	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	71.0
A05011	We should subsidize stay-at-home dads	against	if a father wants to stay home, he can, but we can't subsidize stay-at-home dads, there is no need in a modern society that has other solutions like kindergartens to help with children's needs	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	Should we subsidize stay-at-home dads	0.5426148509895035	0.14147371610378176	there are better uses of money than to subsidize non working men.	66.0
A05012	We should subsidize embryonic stem cell research	in favor of	embryonic stem cell research should be subsidized because it only requires a small amount of cells because of the fast replication rate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Should we subsidize embryonic stem cell research	0.6093507121598506	0.17354981100944167	there are other stem cells that aren't from embryos that could be used instead.	70.0
A05013	We should ban private military companies	in favor of	private military companies could be a danger to our national security because their motives are financial in nature which means they could act in ways that are not in our country's best interest politcally.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we ban private military companies	0.5469254779020611	0.9173340444648487	they have no need in society today with the amount of military we have	69.0
A05014	We should adopt libertarianism	in favor of	libertarianism fosters a more equitable and efficient society for all	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we adopt libertarianism	0.5483313966761435	0.2982987717471663	we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all	74.0
A05015	We should abolish safe spaces	in favor of	these are usually located in universities. students need to prepare for the real world and know how to handle conflict. once they leave school they'll have no idea how to handle the constant conflict in life.	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Should we abolish safe spaces	0.5799236384347288	0.3076369855669228	sometimes the only place an oppressed person can go to is a safe space.	71.0
A05016	We should stop the development of autonomous cars	against	the use of autonomous cars should result in a substantial reduction in road traffic accidents which currently are largely a result of human error.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Should we stop the development of autonomous cars	0.5858251770248046	0.5458037581219791	no autonomous car will every be able to make complex judgement calls the way a human can.	76.0
A05017	We should ban cosmetic surgery	in favor of	cosmetic surgery is unnecessary and dangerous.	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	Should we ban cosmetic surgery	0.5434066569302903	0.17169017012352825	people have the right to enhance their body in any way they want to.	69.0
A05018	We should abolish the Olympic Games	in favor of	the olympic games cause turmoil and a lot of money.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	Should we abolish the Olympic Games	0.5458334357649889	0.32616547373243754	there is too much scandal and controversy that comes out every time the olympics come around.	71.0
A05019	We should end affirmative action	in favor of	we should end affirmative action because it just caters to people that feel like they were discriminated against	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	Should we end affirmative action	0.5495202324109841	0.2524788902991078	yes, you should have to work your way to the top not have it handed to you.	66.0
A05020	Holocaust denial should be a criminal offence	against	what one chooses to believe or not to believe should be at their discretion.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Should Holocaust denial be a criminal offence	0.5507142382848973	0.07997165425314116	it's just freedom of speech, you can't arrest someone for not believing something	72.0
A05021	We should legalize cannabis	in favor of	Legalizing marijuana would lead to a reduction in gang-related drug violence.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we legalize cannabis	0.55441887126527	0.18531172199702267	this should be legal as it is no worse than alcohol.	75.0
A05022	We should adopt gender-neutral language	in favor of	we should adopt gender-neutral language because it avoids offending people with gender stereo-types	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	Should we adopt gender-neutral language	0.566138617341594	0.15175372652901714	there is no need for gender-neutral language. someone could be an actress or an actor and can identify as either without changing the language that we use.	72.0
A05023	We should ban algorithmic trading	in favor of	algorithmic trading should be banned as it manipulates the economy to benefit stockholders.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban algorithmic trading	0.5757173099123759	0.7050728644101018	if the technology exists then it should be okay to use it	73.0
A05024	We should fight urbanization	against	urbanization allows people to move away from high crime areas.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	Should we fight urbanization	0.664793948124377	0.49164746765605316	we should not fight urbanization because it gives people jobs and places to live	61.0
A05025	Holocaust denial should be a criminal offence	against	everyone should have the right to their own opinion.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Should Holocaust denial be a criminal offence	0.5507142382848973	0.07997165425314116	it's just freedom of speech, you can't arrest someone for not believing something	72.0
A05026	Blockade of the Gaza Strip should be ended	in favor of	blockade means occupation which is illegal and should be stopped	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	Should blockade of the Gaza Strip be ended	0.6098111333937815	0.349309001576724	it shouldnt be ended because if it was ended then it may cause more fighting and terrorism.	67.0
A05027	We should ban whaling	against	There is little difference between the whaling industry  and our farming industries; humans are entitled to hunt animals to eat them and utilize them to our benefit.	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we ban whaling	0.5397872510208389	0.7792677995065413	if a county wants to hunt and kill whales they should be allowed to do so	71.0
A05028	We should ban the use of child actors	in favor of	the world of show has proven to be full of vices that in the case of children is very harmful	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Should we ban the use of child actors	0.5434347853154198	0.5477169114768089	too many child actors can't handle the pressure and end up turning to drugs and other crimes to cope.	70.0
A05029	The vow of celibacy should be abandoned	in favor of	there is a serious shortage of priests and this can be remedied by abandoning the vow of celibacy.	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	Should the vow of celibacy be abandoned	0.5634171445714469	0.8539952020934207	it should be abandoned because they have the same desires as every human has	71.0
A05030	We should prohibit women in combat	against	women have proven that they could be as good as men in many fields; who's to say they couldn't also be good soldiers?	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	Should we prohibit women in combat	0.545836373059373	0.10640035151321216	women have proven that they could be as good as men in many fields; who's to say they couldn't also be good soldiers?	66.0
A05031	We should limit executive compensation	in favor of	we should limit executives earnings.  some ceo's get millions of dollars for a salary plus housing, airplanes, and even get a package to leave the company.  all this while average worker could use more.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	Should we limit executive compensation	0.5859551363340036	0.21916826263151667	people should receive benefits for achieving higher goals and executives should also receive those compensations.	69.0
A05032	We should prohibit flag burning	in favor of	flag burning is a treasonous and traitorous act which should attract severe punishment.	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	Should we prohibit flag burning	0.544796187230496	0.5498563445308792	too much has been lost to protect the flag.  we cannot allow it to be burned.	65.0
A05033	We should subsidize embryonic stem cell research	against	this research is very controversial and against many religions	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Should we subsidize embryonic stem cell research	0.6093507121598506	0.17354981100944167	there are other stem cells that aren't from embryos that could be used instead.	70.0
A05034	We should abolish the three-strikes laws	in favor of	three is an arbitrary number and may not be appropriate in some instances or for some crimes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Should we abolish the three-strikes laws	0.568303073621695	0.10806816001714932	a three-strikes system does not allow for people to be treated fairly as individuals and instead is used as a &quot;one-size-fits-all&quot; control method for minority populations.	74.0
A05035	We should subsidize stay-at-home dads	against	there are better uses of money than to subsidize non working men.	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	Should we subsidize stay-at-home dads	0.5426148509895035	0.14147371610378176	there are better uses of money than to subsidize non working men.	66.0
A05036	We should end mandatory retirement	in favor of	the loss of experience and knowledge from mandatory retirement is costly to businesses	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Should we end mandatory retirement	0.5618075985101205	0.17606657333832143	people are not always aware of their failing mental faculties and mandatory retirement is necessary.	69.0
